Date,Filename,Title,Download_url,Source,CVE,MITRE_ID,YARA,Threat_actor,Threat_country,Motivation,First_seen,Victim_country,Zero-day,Attack_vector,Malware,Target_sector,Attack_start_date,Attack_end_date,Attack_duration
2016-07-01,Bitdefender-Whitepaper-PAC-A4-en-EN1,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.01.Bitdefender_Pacifier_APT/Bitdefender-Whitepaper-PAC-A4-en-EN1.pdf,Bitdefender,,,,turla,RU,"Espionage, Information theft and espionage",1996,"HU, IN, IR, LT, PH, RO, RU, TH, VN",,"Spear Phishing, Malicious Documents",,"Government and Defense Agencies, Education and Research Institutions",,,
2016-07-01,espionage-toolkit-targeting-central-eastern-europe-uncovered,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.01.SBDH_toolkit_targeting_Central_and_Eastern_Europe/espionage-toolkit-targeting-central-eastern-europe-uncovered.pdf,ESET,,,,,,,,,,Malicious Documents,"SBDH toolkit, backdoor, data stealer","Government and Defense Agencies, Education and Research Institutions",,,
2016-07-03,HummingBad-Research-report_FINAL-62916,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.03_From_HummingBad_to_Worse/HummingBad-Research-report_FINAL-62916.pdf,Check Point,,,,yingmob,CN,,,"BD, BR, CN, CO, DZ, EG, ID, IN, MX, MY, NP, PH, PK, RO, RU, TH, TR, UA, US, VN",,Drive-by Download,", HummingBad, rootkit, UI automation application program interface (API), ""input tap X Y"" utility","Government and Defense Agencies, Corporations and Businesses, Individuals",2015-08-15,2016-05-22,281.0
2016-07-07,Cymmetria_Unveiling-Patchwork(Jul-7-16),Unveiling Patchwork the Copy Paste APT,https://app.box.com/s/r9pw9xbcy2fz2ssewg5p7lqyvtn1b6jc,Cymmetria,CVE-2014-4114,,,patchwork,IN,"Espionage, Information theft and espionage",2013,"HK, ID, MY, PH, TW",FALSE,"Spear Phishing, Malicious Documents, Exploit Vulnerability","PowerSploit, Meterpreter, MetaSploit",Government and Defense Agencies,,,
2016-07-07,Proofpoint_NetTraveler-TargetsRussianEuropean(07-07-2016),"NetTraveler APT Targets Russian, European Interests",https://app.box.com/s/u16hs4trjkamdxkb8xth6e5ugckr3230,Proofpoint,CVE-2012-0158,,,,,,,"BY, MN, RU",FALSE,Spear Phishing,"PlugX, NetTraveler, Saker, Netbot, DarkStRat, LURK0 Gh0st","Government and Defense Agencies, Energy and Utilities, Critical Infrastructure",,,
2016-07-08,The Dropping Elephant actor - Securelist,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.08.The_Dropping_Elephant/The%20Dropping%20Elephant%20actor%20-%20Securelist.pdf,Kaspersky,"CVE-2012-0158, CVE-2014-1761, CVE-2014-6352, CVE-2016-4171",,,dropping elephant,IN,"Espionage, Information theft and espionage",2013,,FALSE,"Spear Phishing, Watering Hole","UPX, AutoIT, PowerShell-based malware, Meterpreter, BeEF","Government and Defense Agencies, Education and Research Institutions",,,
2016-07-12,nanhaishu_whitepaper,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.12.NanHaiShu_RATing_the_South_China_Sea/nanhaishu_whitepaper.pdf,F-Secure,,,,,,,,PH,FALSE,"Spear Phishing, Social Engineering, Malicious Documents",NanHaiShu,"Government and Defense Agencies, Corporations and Businesses",2015-01-13,2016-03-15,427.0
2016-07-13,SFG_ Furtim's Parent,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.13.State-Sponsored_SCADA_Malware_targeting_European_Energy_Companies/SFG_%20Furtim%27s%20Parent.pdf,SentinelOne,,"T7700:N/A, T2600:N/A",,,,,,"CN, CZ, DE, PL, SK",,,"VMware, XenVMM, KVM, prl hyperv, Microsoft Hv, Cuckoo, SysAnalyzer, odbg110, BDCore_U.dll, snxcmd.exe, decodezeus, VmRemoteGuest.exe, rdpinst.exe, Raptorclient.exe",,,,
2016-07-13,Furtim_ The Ultra-Cautious Malware,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.13.State-Sponsored_SCADA_Malware_targeting_European_Energy_Companies/Furtim_%20The%20Ultra-Cautious%20Malware.pdf,enSilo,,,,,,,,,,,"Furtim, Pony Stealer",,,,
2016-07-13,sfg-furtims-parent,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.13.State-Sponsored_SCADA_Malware_targeting_European_Energy_Companies/sfg-furtims-parent.pdf,Microsoft,,"T7700:N/A, T2600:N/A",,,,,,,,,"malware.exe, mlwr_smpl.exe, dir_watch.dll, tracer.dll, SbieDll.dll, APIOverride.dll, NtHookEngine.dll, api_log.dll, LOG_API.DLL, LOG_API32.DLL",,,,
2016-07-21,(Chinese)rmshixdAPT-C-15-20160630,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.21.Sphinx_Targeted_cyber-attack_in_the_Middle_East/%28Chinese%29rmshixdAPT-C-15-20160630.pdf,F-Secure,,,,oceanlotus,VN,"Espionage, Financial gain, Information theft and espionage",2012,"EG, IL",FALSE,"Watering Hole, Malicious Documents",,Government and Defense Agencies,,,
2016-07-21,tta1-f04_hide-and-seek-how-threat-actors-respond-in-the-face-of-public-exposure,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.21.Hide_and_Seek/tta1-f04_hide-and-seek-how-threat-actors-respond-in-the-face-of-public-exposure.pdf,FireEye and Microsoft,"CVE-2015-1701, CVE-2015-2424, CVE-2015-2590, CVE-2015-3043, CVE-2015-7645",,,punchbuggy,,,,"AU, DE, EG, GB, IN, JP, KR, NL, TN, TW, US",TRUE,Spear Phishing,"HIKIT, BLACKCOFFEE aka ZoxPNG, LONEAGENT aka Fexel, PHOTO aka Derusbi, SOGU aka PlugX, KabasHIGHNOON aka Winnti, RAYGUN, MUGBRAIN, SIDEWINDER, SCARYMOVIE","Government and Defense Agencies, Corporations and Businesses, Financial Institutions, Energy and Utilities, Media and Entertainment Companies, Critical Infrastructure",,,
2016-07-21,rmsxden20160721,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.21.Sphinx_Targeted_cyber-attack_in_the_Middle_East/rmsxden20160721.pdf,Kaspersky,,,,apt-c-15,,,,"EG, IL",,Watering Hole,"ROCK Trojan, njRAT",Government and Defense Agencies,2011-12-15,2015-11-15,1431.0
2016-07-25,Symantec_Patchwork-expands-to-industries(07-25-2016),Patchwork cyberespionage group expands targets from governments to wide range of industries,https://app.box.com/s/8k4ikxiyz3od5bg6juqpjf99dcfdba4l,Symantec,"CVE-2012-0158, CVE-2014-4114, CVE-2015-1641",,,patchwork,IN,"Espionage, Information theft and espionage",2013,"CN, GB, JP, US",FALSE,"Spear Phishing, Watering Hole, Malicious Documents","Backdoor.Enfourks, Backdoor.Steladok, Trojan.PPDropper, Infostealer","Government and Defense Agencies, Corporations and Businesses, Financial Institutions, Energy and Utilities, Non-Governmental Organizations (NGOs) and Nonprofits, Healthcare, Media and Entertainment Companies",,,
2016-07-28,ICIT-Brief-China-Espionage-Dynasty,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.07.28.China_Espionage_Dynasty/ICIT-Brief-China-Espionage-Dynasty.pdf,Kaspersky,CVE-2012-0158,,,apt3,CN,"Espionage, Information theft and espionage",2007,"JP, KR, TW, US",TRUE,"Spear Phishing, Watering Hole, Exploit Vulnerability","ZoxRPC, test.exe, xkat.exe, Dbgv.sys","Government and Defense Agencies, Corporations and Businesses, Financial Institutions, Healthcare, Energy and Utilities",,,
2016-08-02,Group5_ Syria and the Iranian Connection - The Citizen Lab,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.02.group5-syria/Group5_%20Syria%20and%20the%20Iranian%20Connection%20-%20The%20Citizen%20Lab.pdf,Citizen Lab,CVE-2014-4114,,,group5,,Information theft and espionage,2015,SY,FALSE,"Spear Phishing, Social Engineering, Malicious Documents, Exploit Vulnerability","njRAT, NanoCore RAT, PAC Crypt",Non-Governmental Organizations (NGOs) and Nonprofits,,,
2016-08-03,EFF_OperationManul(08-03-2016),Operation Manul,https://app.box.com/s/0dhelcscwtesl3biuldgrbeddaffwneu,EFF,,,,appin security group,,,,,FALSE,,"Bandook Trojan, HackBack Trojan, Android RAT","Individuals, Non-Governmental Organizations (NGOs) and Nonprofits, Media and Entertainment Companies",,,
2016-08-07,Symantec_Strider-group-turns-eye-targets(08-07-2016),Strider: Cyberespionage group turns eye of Sauron on targets,https://app.box.com/s/l6i8z1vz83uwzf2ycl94xnel5voddt5v,Symantec,,,,strider,US,"Espionage, Information theft and espionage",2011,"BE, CN, RU, SE",,,"Remsec, Backdoor.Remsec, Basic pipe back door, Advanced pipe back door, HTTP back door","Government and Defense Agencies, Corporations and Businesses, Non-Governmental Organizations (NGOs) and Nonprofits, Individuals",,,
2016-08-07,Symantec_Remsec_IOCs,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.07.Strider_Cyberespionage_group_turns_eye_of_Sauron_on_targets/Symantec_Remsec_IOCs.pdf,Symantec,,,"rule remsec_encrypted_api \n{ \n    meta: \n        copyright = ""Symantec"" \n \n    strings: \n        $open_process = \n        /* \n            ""OpenProcess\\x00"" in encrypted form \n        */ \n        { 91 9A 8F B0 9C 90 8D AF 8C 8C 9A FF } \n    condition: \n        all of them \n}, rule remsec_executable_blob_parser \n{ \n    meta: \n        copyright = ""Symantec"" \n \n    strings: \n        $code = \n        /* \n            0F 82 ?? ?? 00 00               jb      l_0 \n            80 7? 04 02                     cmp     byte ptr r0+4, 2 \n            0F 85 ?? ?? 00 00               jnz     l_0 \n            81 3? 02 AA 02 C1               cmp     dword ptr r0, \n0C102AA02h \n            0F 85 ?? ?? 00 00               jnz     l_0 \n            8B ?? 06                        mov     r1, r0+6 \n        */ \n        { \n          ( 0F 82 ?? ?? 00 00 | 72 ?? ) \n            ( 80 | 41 80 ) ( 7? | 7C 24 ) 04 02 \n          ( 0F 85 ?? ?? 00 00 | 75 ?? ) \n            ( 81 | 41 81 ) ( 3? | 3C 24 | 7D 00 ) 02 AA 02 C1 \n          ( 0F 85 ?? ?? 00 00 | 75 ?? ) \n            ( 8B | 41 8B | 44 8B | 45 8B ) ( 4? | 5? | 6? | 7? | ?4 24 | \n?C 24 ) 06 \n        } \n \n \nSecurity Response — August 8, 2016 — Copyright © 2016 Symantec \nPage 11 \nBackdoor.Remsec indicators of compromise \n \n    condition: \n        all of them \n}, rule remsec_packer_A \n{ \n    meta: \n        copyright = ""Symantec"" \n \n    strings: \n        $code = \n        /* \n            69 ?? AB 00 00 00               imul    r0, 0ABh \n            81 C? CD 2B 00 00               add     r0, 2BCDh \n            F7 E?                           mul     r0 \n            C1 E? 0D                        shr     r1, 0Dh \n            69 ?? 85 CF 00 00               imul    r1, 0CF85h \n            2B                              sub     r0, r1 \n        */ \n        { \n            69 ( C? | D? | E? | F? ) AB 00 00 00 \n            ( 81 | 41 81 ) C? CD 2B 00 00 \n            ( F7 | 41 F7 ) E? \n            ( C1 | 41 C1 ) E? 0D \n            ( 69 | 45 69 ) ( C? | D? | E? | F? ) 85 CF 00 00 \n          ( 29 | 41 29 | 44 29 | 45 29 | 2B | 41 2B | 44 2B | 45 2B ) \n        } \n    condition: \n        all of them \n}, rule remsec_packer_B \n{ \n    meta: \n        copyright = ""Symantec"" \n \n    strings: \n        $code = \n        /* \n            48 8B 05 C4 2D 01 00            mov     rax, cs:LoadLibraryA \n            48 89 44 24 48                  mov     qword ptr \nrsp+1B8h+descriptor+18h, rax \n            48 8B 05 A0 2D 01 00            mov     rax, cs:GetProcAddress \n \n \nSecurity Response — August 8, 2016 — Copyright © 2016 Symantec \nPage 12 \nBackdoor.Remsec indicators of compromise \n \n            48 8D 4C 24 30                  lea     rcx, \nrsp+1B8h+descriptor \n            48 89 44 24 50                  mov     qword ptr \nrsp+1B8h+descriptor+20h, rax \n            48 8D 84 24 80 00 00 00         lea     rax, \nrsp+1B8h+var_138 \n            C6 44 24 30 00                  mov     rsp+1B8h+descriptor, \n0 \n            48 89 44 24 60                  mov     qword ptr \nrsp+1B8h+descriptor+30h, rax \n            48 8D 84 24 80 00 00 00         lea     rax, \nrsp+1B8h+var_138 \n            C7 44 24 34 03 00 00 00         mov     dword ptr \nrsp+1B8h+descriptor+4, 3 \n            2B F8                           sub     edi, eax \n            48 89 5C 24 38                  mov     qword ptr \nrsp+1B8h+descriptor+8, rbx \n            44 89 6C 24 40                  mov     dword ptr \nrsp+1B8h+descriptor+10h, r13d \n            83 C7 08                        add     edi, 8 \n            89 7C 24 68                     mov     dword ptr \nrsp+1B8h+descriptor+38h, edi \n            FF D5                           call    rbp \n            05 00 00 00 3A                  add     eax, 3A000000h \n        */ \n        { \n            48 8B 05 ?? ?? ?? ?? \n            48 89 44 24 ?? \n            48 8B 05 ?? ?? ?? ?? \n            48 8D 4C 24 ?? \n            48 89 44 24 ?? \n            48 8D ( 45 ?? | 84 24 ?? ?? 00 00 ) \n          ( 44 88 6? 24 ?? | C6 44 24 ?? 00 ) \n            48 89 44 24 ?? \n            48 8D ( 45 ?? | 84 24 ?? ?? 00 00 ) \n            C7 44 24 ?? 0? 00 00 00 \n            2B ?8 \n            48 89 ?C 24 ?? \n            44 89 6? 24 ?? \n            83 C? 08 \n            89 ?C 24 ?? \n          ( FF | 41 FF ) D? \n          ( 05 | 8D 88 ) 00 00 00 3A \n        } \n    condition: \n        all of them \n}, rule remsec_executable_blob_32 \n{ \n    meta: \n        copyright = ""Symantec"" \n    strings: \n        $code = \n        /* \n            31 06                       l0: xor     esi, eax \n            83 C6 04                        add     esi, 4 \n            D1 E8                           shr     eax, 1 \n            73 05                           jnb     short l1 \n            35 01 00 00 D0                  xor     eax, 0D0000001h \n            E2 F0                       l1: loop    l0 \n        */ \n        { \n            31 06 \n            83 C6 04 \n            D1 E8 \n            73 05 \n            35 01 00 00 D0 \n \n \nSecurity Response — August 8, 2016 — Copyright © 2016 Symantec \nPage 10 \nBackdoor.Remsec indicators of compromise \n \n            E2 F0 \n        } \n    condition: \n        all of them \n}, rule remsec_executable_blob_64 \n{ \n    meta: \n        copyright = ""Symantec"" \n    strings: \n        $code = \n        /* \n            31 06                       l0: xor     rsi, eax \n            48 83 C6 04                     add     rsi, 4 \n            D1 E8                           shr     eax, 1 \n            73 05                           jnb     short l1 \n            35 01 00 00 D0                  xor     eax, 0D0000001h \n            E2 EF                       l1: loop    l0 \n        */ \n        { \n            31 06 \n            48 83 C6 04 \n            D1 E8 \n            73 05 \n            35 01 00 00 D0 \n            E2 EF \n        } \n    condition: \n        all of them \n}",,,,,,,,"Backdoor.Remsec, Lua, RSA, RC6",,,,
2016-08-08,Visa_Oracle-Micros-Compromise(08-08-2016),Carbanak Oracle Breach,https://app.box.com/s/4sfhcqaaxwui1dbvd13254wm5wfy9bmk,Visa,,,,fin7,RU,"Financial gain, Financial crime",2013,,,Phishing,"MalumPOS, Carbanak, Svchost.exe, Psexec",Financial Institutions,2015-02-01,2016-08-12,558.0
2016-08-08,ProjectSauron_ top level cyber-espionage platform covertly extracts encrypted government comms - Securelist,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.08.ProjectSauron/ProjectSauron_%20top%20level%20cyber-espionage%20platform%20covertly%20extracts%20encrypted%20government%20comms%20-%20Securelist.pdf,Kaspersky,CVE-2016-4171,,,,,,,"IR, IT, RU, RW",FALSE,,,"Government and Defense Agencies, Financial Institutions, Education and Research Institutions",2011-06-15,2016-04-15,1766.0
2016-08-08,The-ProjectSauron-APT_Technical_Analysis_KL,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.08.ProjectSauron/The-ProjectSauron-APT_Technical_Analysis_KL.pdf,Kaspersky,,,,projectsauron,US,"Espionage, Information theft and espionage",2011,,,,"wedding DLL installer, weddll, wipe, wtcdll, zeta2dll, symnet32",,,,
2016-08-08,The-ProjectSauron-APT_IOCs_KL,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.08.ProjectSauron/The-ProjectSauron-APT_IOCs_KL.pdf,Kaspersky,,,,projectsauron,US,"Espionage, Information theft and espionage",2011,,,,,,,,
2016-08-13,BrianKrebs_Carbanak-Oracle-breach(08-13-2016),Visa Alert and Update on the Oracle Breach,https://app.box.com/s/ejrvucttqc6eanln2kkmqtjklg563jxg,Brian Krebs,,,,fin7,RU,"Financial gain, Financial crime",2013,,,Exploit Vulnerability,"MalumPOS, WSO Web Shell","Corporations and Businesses, Financial Institutions",,,
2016-08-16,unit42-aveo-malware-family-targets-japanese-speaking-users,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.16.aveo-malware-family-targets-japanese/unit42-aveo-malware-family-targets-japanese-speaking-users.pdf,Palo Alto,,,,,,,,JP,,Malicious Documents,"Aveo, FormerFirstRAT, WinRAR, WildFire",Education and Research Institutions,,,
2016-08-17,Operation Ghoul_ targeted attacks on industrial and engineering organizations - Securelist,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.17_operation-ghoul/Operation%20Ghoul_%20targeted%20attacks%20on%20industrial%20and%20engineering%20organizations%20-%20Securelist.pdf,Kaspersky,,,,,,,,"AE, BH, CH, DE, DZ, EG, IN, IR, JO, JP, LB, MY, RU, TN, TR",FALSE,"Spear Phishing, Phishing",Hawkeye commercial spyware,"Corporations and Businesses, Manufacturing, Education and Research Institutions, Critical Infrastructure",,,
2016-08-19,Russian_Cyber_Operations_On_Steroids,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.19.fancy-bear-anti-doping-agency-phishing/Russian_Cyber_Operations_On_Steroids.pdf,ThreatConnect,,,,apt28,RU,"Espionage, Information theft and espionage",2004,,FALSE,Phishing,"Acunetix, SQLMap","Education and Research Institutions, Non-Governmental Organizations (NGOs) and Nonprofits, Individuals",,,
2016-08-24,Citizenlab_NSO_iPhone_ZeroDays_UAE(08-24-2016),The Million Dollar Dissident: NSO Group's iPhone Zero-Days used against a UAE Human Rights Defender,https://app.box.com/s/adaa4lfxeohb7ehxv3ao6104gmvq226i,Citizen Lab,"CVE-2010-3333, CVE-2016-4655, CVE-2016-4656, CVE-2016-4657",,,stealth falcon,AE,"Espionage, Information theft and espionage",2012,"AE, BH, HU, IL, KE, MA, MX, MZ, NG, QA, SA, TH, TR, UZ, YE",TRUE,Spear Phishing,"XTremeRAT, SpyNet RAT, njRAT, Stealth Falcon","Corporations and Businesses, Media and Entertainment Companies, Non-Governmental Organizations (NGOs) and Nonprofits, Individuals",,,
2016-08-25,lookout-pegasus-technical-analysis,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.08.25.lookout-pegasus-technical-analysis/lookout-pegasus-technical-analysis.pdf,Lookout,"CVE-2016-4655, CVE-2016-4656, CVE-2016-4657",,,nso group,IL,,,,TRUE,Phishing,"libdata.dylib, libimo.dylib, libvbcalls.dylib, libwacalls.dylib, lw-install, systemd, watchdog, workerd",,,,
2016-09-01,human-rights-impersonation-malware,,https://github.com/CyberMonitor/APT_CyberCriminal_Campagin_Collections/raw/master/2016/2016.09.01.human-rights-impersonation-malware/human-rights-impersonation-malware.pdf,RSA,,,,,,,,"AE, IQ, IR, PS, SA",,"Spear Phishing, Social Engineering","DroidJack, ExtremeDownloader, TeamSpeak.EXE","Non-Governmental Organizations (NGOs) and Nonprofits, Individuals, Education and Research Institutions",2016-07-15,2016-08-28,44.0
